Day #,Wall Street Crash,73-74 Market Crash,Black Monday,Dot Com Bubble,Financial Crisis,Corona Virus
Day 2622,12.24,,,,,
Day 2623,12.25,,,,,
Day 2624,12.2,,,,,
Day 2625,12.24,,,,,
Day 2626,12.27,,,,,
Day 2627,12.25,,,,,
Day 2628,12.22,,,,,
Day 2629,12.07,,,,,
Day 2630,12,,,,,
Day 2631,12.09,,,,,
Day 2632,12.14,,,,,
Day 2633,12.14,,,,,
Day 2634,12.07,,,,,
Day 2635,12.01,,,,,
Day 2636,12.17,,,,,
Day 2637,12.14,,,,,
Day 2638,12.18,,,,,
Day 2639,12.21,,,,,
Day 2640,12.25,,,,,
Day 2641,12.44,,,,,
Day 2642,12.52,,,,,
Day 2643,12.48,,,,,
Day 2644,12.59,,,,,
Day 2645,12.46,,,,,
Day 2646,12.35,,,,,
Day 2647,12.39,,,,,
Day 2648,12.32,,,,,
Day 2649,12.32,,,,,
Day 2650,12.15,,,,,
Day 2651,12.16,,,,,
Day 2652,12.04,,,,,
Day 2653,12.04,,,,,
Day 2654,12.14,,,,,
Day 2655,12.23,,,,,
Day 2656,12.18,,,,,
Day 2657,12.19,,,,,
Day 2658,12.08,,,,,
Day 2659,12.12,,,,,
Day 2660,12.19,,,,,
Day 2661,12.03,,,,,
Day 2662,12.1,,,,,
Day 2663,12.12,,,,,
Day 2664,12.06,,,,,
Day 2665,12.09,,,,,
Day 2666,12.11,,,,,
Day 2667,12.12,,,,,
Day 2668,11.76,,,,,
Day 2669,11.11,,,,,
Day 2670,10.28,,,,,
Day 2671,10.38,,,,,
Day 2672,10.48,,,,,
Day 2673,9.95,,,,,
Day 2674,9.79,,,,,
Day 2675,9.14,,,,,
Day 2676,9.18,,,,,
Day 2677,9.2,,,,,
Day 2678,9.16,,,,,
Day 2679,9.38,,,,,
Day 2680,9.19,,,,,
Day 2681,9.25,,,,,
Day 2682,9.27,,,,,
Day 2683,9.11,,,,,
Day 2684,9.23,,,,,
Day 2685,9.09,,,,,
Day 2686,9.22,,,,,
Day 2687,9.34,,,,,
Day 2688,8.99,,,,,
Day 2689,9.42,,,,,
Day 2690,9.89,,,,,
Day 2691,9.7,,,,,
Day 2692,9.94,,,,,
Day 2693,9.98,,,,,
Day 2694,10.01,,,,,
Day 2695,10.03,,,,,
Day 2696,9.91,,,,,
Day 2697,9.91,,,,,
Day 2698,10.1,,,,,
Day 2699,9.81,,,,,
Day 2700,9.75,,,,,
Day 2701,9.85,,,,,
Day 2702,9.98,,,,,
Day 2703,9.87,,,,,
Day 2704,9.85,,,,,
Day 2705,9.88,,,,,
Day 2706,9.94,,,,,
Day 2707,9.94,,,,,
Day 2708,9.94,,,,,
Day 2709,9.97,,,,,
Day 2710,9.97,,,,,
Day 2711,9.95,,,,,
Day 2712,9.98,,,,,
Day 2713,10.09,,,,,
Day 2714,10.06,,,,,
Day 2715,10.07,,,,,
Day 2716,9.97,,,,,
Day 2717,9.97,,,,,
Day 2718,9.98,,,,,
Day 2719,9.89,,,,,
Day 2720,9.92,,,,,
Day 2721,9.97,,,,,
Day 2722,10.08,,,,,
Day 2723,10.33,,,,,
Day 2724,10.29,,,,,
Day 2725,10.26,,,,,
Day 2726,10.25,,,,,
Day 2727,10.28,,,,,
Day 2728,10.17,,,,,
Day 2729,10.17,,,,,
Day 2730,10.17,,,,,
Day 2731,10.27,,,,,
Day 2732,10.38,,,,,
Day 2733,10,,,,,
Day 2734,9.91,,,,,
Day 2735,10,,,,,
Day 2736,9.84,,,,,
Day 2737,9.91,,,,,
Day 2738,10.03,,,,,
Day 2739,10.21,,,,,
Day 2740,10.32,,,,,
Day 2741,10.19,,,,,
Day 2742,10.23,,,,,
Day 2743,10.23,,,,,
Day 2744,10.37,,,,,
Day 2745,10.32,,,,,
Day 2746,10.5,,,,,
Day 2747,10.56,,,,,
Day 2748,10.78,,,,,
Day 2749,10.93,,,,,
Day 2750,10.85,,,,,
Day 2751,10.52,,,,,
Day 2752,10.53,,,,,
Day 2753,10.45,,,,,
Day 2754,10.3,,,,,
Day 2755,10.31,,,,,
Day 2756,10.46,,,,,
Day 2757,10.54,,,,,
Day 2758,10.62,,,,,
Day 2759,10.59,,,,,
Day 2760,10.59,,,,,
Day 2761,10.9,,,,,
Day 2762,10.86,,,,,
Day 2763,10.84,,,,,
Day 2764,10.77,,,,,
Day 2765,10.58,,,,,
Day 2766,10.66,,,,,
Day 2767,10.81,,,,,
Day 2768,10.86,,,,,
Day 2769,10.87,,,,,
Day 2770,10.78,,,,,
Day 2771,10.72,,,,,
Day 2772,10.54,,,,,
Day 2773,10.48,,,,,
Day 2774,10.47,,,,,
Day 2775,10.58,,,,,
Day 2776,10.53,,,,,
Day 2777,10.64,,,,,
Day 2778,10.68,,,,,
Day 2779,10.73,,,,,
Day 2780,10.72,,,,,
Day 2781,10.65,,,,,
Day 2782,10.7,,,,,
Day 2783,10.8,,,,,
Day 2784,10.73,,,,,
Day 2785,10.73,,,,,
Day 2786,10.81,,,,,
Day 2787,10.83,,,,,
Day 2788,10.92,,,,,
Day 2789,11.08,,,,,
Day 2790,11.08,,,,,
Day 2791,11.16,,,,,
Day 2792,10.79,,,,,
Day 2793,11.39,,,,,
Day 2794,11.23,,,,,
Day 2795,11.36,,,,,
Day 2796,11.26,,,,,
Day 2797,11.29,,,,,
Day 2798,11.17,,,,,
Day 2799,11.04,,,,,
Day 2800,11.05,,,,,
Day 2801,10.79,,,,,
Day 2802,10.79,,,,,
Day 2803,10.79,,,,,
Day 2804,10.76,,,,,
Day 2805,10.56,,,,,
Day 2806,10.56,,,,,
Day 2807,10.57,,,,,
Day 2808,10.62,,,,,
Day 2809,10.58,,,,,
Day 2810,10.58,,,,,
Day 2811,10.51,,,,,
Day 2812,10.53,,,,,
Day 2813,10.61,,,,,
Day 2814,10.61,,,,,
Day 2815,10.63,,,,,
Day 2816,10.67,,,,,
Day 2817,10.69,,,,,
Day 2818,10.58,,,,,
Day 2819,10.54,,,,,
Day 2820,10.44,,,,,
Day 2821,10.4,,,,,
Day 2822,10.41,,,,,
Day 2823,10.38,,,,,
Day 2824,10.4,,,,,
Day 2825,10.39,,,,,
Day 2826,10.44,,,,,
Day 2827,10.57,,,,,
Day 2828,10.58,,,,,
Day 2829,10.48,,,,,
Day 2830,10.72,,,,,
Day 2831,10.74,,,,,
Day 2832,10.75,,,,,
Day 2833,10.77,,,,,
Day 2834,10.83,,,,,
Day 2835,10.86,,,,,
Day 2836,10.82,,,,,
Day 2837,10.76,,,,,
Day 2838,10.67,,,,,
Day 2839,10.54,,,,,
Day 2840,10.52,,,,,
Day 2841,10.47,,,,,
Day 2842,10.37,,,,,
Day 2843,10.43,,,,,
Day 2844,10.42,,,,,
Day 2845,10.45,,,,,
Day 2846,10.49,,,,,
Day 2847,10.43,,,,,
Day 2848,10.22,,,,,
Day 2849,10.04,,,,,
Day 2850,10.07,,,,,
Day 2851,9.96,,,,,
Day 2852,9.97,,,,,
Day 2853,10.15,,,,,
Day 2854,10.19,,,,,
Day 2855,10.16,,,,,
Day 2856,10.15,,,,,
Day 2857,9.98,,,,,
Day 2858,9.84,,,,,
Day 2859,9.53,,,,,
Day 2860,9.65,,,,,
Day 2861,9.63,,,,,
Day 2862,9.55,,,,,
Day 2863,9.72,,,,,
Day 2864,9.76,,,,,
Day 2865,9.84,,,,,
Day 2866,9.93,,,,,
Day 2867,9.95,,,,,
Day 2868,9.88,,,,,
Day 2869,9.92,,,,,
Day 2870,9.77,,,,,
Day 2871,9.82,,,,,
Day 2872,9.76,,,,,
Day 2873,9.95,,,,,
Day 2874,9.9,,,,,
Day 2875,10.1,,,,,
Day 2876,10.02,,,,,
Day 2877,10.02,,,,,
Day 2878,9.97,,,,,
Day 2879,9.98,,,,,
Day 2880,10.03,,,,,
Day 2881,10.07,,,,,
Day 2882,10.01,,,,,
Day 2883,10.02,,,,,
Day 2884,9.93,,,,,
Day 2885,9.92,,,,,
Day 2886,9.96,,,,,
Day 2887,9.93,,,,,
Day 2888,10.01,,,,,
Day 2889,9.94,,,,,
Day 2890,9.96,,,,,
Day 2891,9.97,,,,,
Day 2892,10.01,,,,,
Day 2893,10.16,,,,,
Day 2894,10.14,,,,,
Day 2895,10.05,,,,,
Day 2896,9.84,,,,,
Day 2897,9.7,,,,,
Day 2898,9.69,,,,,
Day 2899,9.62,,,,,
Day 2900,9.59,,,,,
Day 2901,9.59,,,,,
Day 2902,9.54,,,,,
Day 2903,9.4,,,,,
Day 2904,9.37,,,,,
Day 2905,9.32,,,,,
Day 2906,9.43,,,,,
Day 2907,9.47,,,,,
Day 2908,9.4,,,,,
Day 2909,9.42,,,,,
Day 2910,9.44,,,,,
Day 2911,9.31,,,,,
Day 2912,9.3,,,,,
Day 2913,9.33,,,,,
Day 2914,9.34,,,,,
Day 2915,9.5,,,,,
Day 2916,9.47,,,,,
Day 2917,9.45,,,,,
Day 2918,9.45,,,,,
Day 2919,9.56,,,,,
Day 2920,9.56,,,,,
Day 2921,9.49,,,,,
Day 2922,9.33,,,,,
Day 2923,9.35,,,,,
Day 2924,9.4,,,,,
Day 2925,9.56,,,,,
Day 2926,9.55,,,,,
Day 2927,9.44,,,,,
Day 2928,9.44,,,,,
Day 2929,9.33,,,,,
Day 2930,9.39,,,,,
Day 2931,9.39,,,,,
Day 2932,9.38,,,,,
Day 2933,9.36,,,,,
Day 2934,9.47,,,,,
Day 2935,9.46,,,,,
Day 2936,9.5,,,,,
Day 2937,9.49,,,,,
Day 2938,9.66,,,,,
Day 2939,9.82,,,,,
Day 2940,9.82,,,,,
Day 2941,9.87,,,,,
Day 2942,9.85,,,,,
Day 2943,9.81,,,,,
Day 2944,9.89,,,,,
Day 2945,9.9,,,,,
Day 2946,9.88,,,,,
Day 2947,9.76,,,,,
Day 2948,9.95,,,,,
Day 2949,9.88,,,,,
Day 2950,9.9,,,,,
Day 2951,9.94,,,,,
Day 2952,9.89,,,,,
Day 2953,9.85,,,,,
Day 2954,9.82,,,,,
Day 2955,9.89,,,,,
Day 2956,9.91,,,,,
Day 2957,10.09,,,,,
Day 2958,10.28,,,,,
Day 2959,10.28,,,,,
Day 2960,10.31,,,,,
Day 2961,10.28,,,,,
Day 2962,10.3,,,,,
Day 2963,10.33,,,,,
Day 2964,10.28,,,,,
Day 2965,10.21,,,,,
Day 2966,10.25,,,,,
Day 2967,10.46,,,,,
Day 2968,10.45,,,,,
Day 2969,10.42,,,,,
Day 2970,10.36,,,,,
Day 2971,10.34,,,,,
Day 2972,10.47,,,,,
Day 2973,10.45,,,,,
Day 2974,10.4,,,,,
Day 2975,10.39,,,,,
Day 2976,10.34,,,,,
Day 2977,10.36,,,,,
Day 2978,10.36,,,,,
Day 2979,10.36,,,,,
Day 2980,10.34,,,,,
Day 2981,10.23,,,,,
Day 2982,10.14,,,,,
Day 2983,10.14,,,,,
Day 2984,10.09,,,,,
Day 2985,10.13,,,,,
Day 2986,10.03,,,,,
Day 2987,10.13,,,,,
Day 2988,10.14,,,,,
Day 2989,10.18,,,,,
Day 2990,10.17,,,,,
Day 2991,10.15,,,,,
Day 2992,10.17,,,,,
Day 2993,10.25,,,,,
Day 2994,10.26,,,,,
Day 2995,10.29,,,,,
Day 2996,10.28,,,,,
Day 2997,10.34,,,,,
Day 2998,10.27,,,,,
Day 2999,10.24,,,,,
Day 3000,10.21,,,,,
Day 3001,10.23,,,,,
Day 3002,10.2,,,,,
Day 3003,10.12,,,,,
Day 3004,10.23,,,,,
Day 3005,10.23,,,,,
Day 3006,10.24,,,,,
Day 3007,10.29,,,,,
Day 3008,10.47,,,,,
Day 3009,10.39,,,,,
Day 3010,10.29,,,,,
Day 3011,10.28,,,,,
Day 3012,10.32,,,,,
Day 3013,10.25,,,,,
Day 3014,10.12,,,,,
Day 3015,10.09,,,,,
Day 3016,10.13,,,,,
Day 3017,10.2,,,,,
Day 3018,10.17,,,,,
Day 3019,10.14,,,,,
Day 3020,10.13,,,,,
Day 3021,10.12,,,,,
Day 3022,10,,,,,
Day 3023,9.98,,,,,
Day 3024,9.84,,,,,
Day 3025,9.84,,,,,
Day 3026,9.78,,,,,
Day 3027,9.72,,,,,
Day 3028,9.58,,,,,
Day 3029,9.62,,,,,
Day 3030,9.71,,,,,
Day 3031,9.8,,,,,
Day 3032,9.76,,,,,
Day 3033,9.77,,,,,
Day 3034,9.82,,,,,
Day 3035,9.66,,,,,
Day 3036,9.65,,,,,
Day 3037,9.62,,,,,
Day 3038,9.62,,,,,
Day 3039,9.5,,,,,
Day 3040,9.59,,,,,
Day 3041,9.66,,,,,
Day 3042,9.58,,,,,
Day 3043,9.55,,,,,
Day 3044,9.48,,,,,
Day 3045,9.26,,,,,
Day 3046,9.21,,,,,
Day 3047,9.3,,,,,
Day 3048,9.28,,,,,
Day 3049,9.26,,,,,
Day 3050,9.34,,,,,
Day 3051,9.38,,,,,
Day 3052,9.4,,,,,
Day 3053,9.35,,,,,
Day 3054,9.27,,,,,
Day 3055,9.21,,,,,
Day 3056,9.12,,,,,
Day 3057,9.07,,,,,
Day 3058,9.26,,,,,
Day 3059,9.36,,,,,
Day 3060,9.38,,,,,
Day 3061,9.32,,,,,
Day 3062,8.97,,,,,
Day 3063,8.68,,,,,
Day 3064,8.68,,,,,
Day 3065,8.82,,,,,
Day 3066,8.73,,,,,
Day 3067,8.73,,,,,
Day 3068,8.71,,,,,
Day 3069,8.57,,,,,
Day 3070,8.49,,,,,
Day 3071,8.49,,,,,
Day 3072,8.4,,,,,
Day 3073,8.38,,,,,
Day 3074,8.39,,,,,
Day 3075,8.42,,,,,
Day 3076,8.37,,,,,
Day 3077,8.74,,,,,
Day 3078,8.69,,,,,
Day 3079,8.89,,,,,
Day 3080,9.09,,,,,
Day 3081,9.05,,,,,
Day 3082,9,,,,,
Day 3083,8.88,,,,,
Day 3084,8.85,,,,,
Day 3085,8.84,,,,,
Day 3086,9.02,,,,,
Day 3087,9.02,,,,,
Day 3088,9.04,,,,,
Day 3089,8.96,,,,,
Day 3090,8.96,,,,,
Day 3091,8.94,,,,,
Day 3092,8.81,,,,,
Day 3093,8.81,,,,,
Day 3094,8.84,,,,,
Day 3095,8.97,,,,,
Day 3096,8.99,,,,,
Day 3097,8.93,,,,,
Day 3098,8.91,,,,,
Day 3099,8.85,,,,,
Day 3100,8.84,,,,,
Day 3101,8.9,,,,,
Day 3102,8.97,,,,,
Day 3103,8.95,,,,,
Day 3104,8.85,,,,,
Day 3105,8.74,,,,,
Day 3106,8.62,,,,,
Day 3107,8.6,,,,,
Day 3108,8.62,,,,,
Day 3109,8.65,,,,,
Day 3110,8.49,,,,,
Day 3111,8.48,,,,,
Day 3112,8.5,,,,,
Day 3113,8.47,,,,,
Day 3114,8.52,,,,,
Day 3115,8.46,,,,,
Day 3116,8.52,,,,,
Day 3117,8.59,,,,,
Day 3118,8.47,,,,,
Day 3119,8.6,,,,,
Day 3120,8.51,,,,,
Day 3121,8.38,,,,,
Day 3122,8.16,,,,,
Day 3123,8.2,,,,,
Day 3124,8.14,,,,,
Day 3125,7.98,,,,,
Day 3126,7.98,,,,,
Day 3127,8.03,,,,,
Day 3128,8.12,,,,,
Day 3129,8.29,,,,,
Day 3130,8.21,,,,,
Day 3131,8.2,,,,,
Day 3132,8.11,,,,,
Day 3133,8.15,,,,,
Day 3134,8.22,,,,,
Day 3135,8.16,,,,,
Day 3136,8.13,,,,,
Day 3137,8.05,,,,,
Day 3138,8.06,,,,,
Day 3139,8.01,,,,,
Day 3140,8.05,,,,,
Day 3141,8.11,,,,,
Day 3142,8.2,,,,,
Day 3143,8.16,,,,,
Day 3144,8.12,,,,,
Day 3145,7.99,,,,,
Day 3146,7.98,,,,,
Day 3147,7.96,,,,,
Day 3148,7.83,,,,,
Day 3149,7.81,,,,,
Day 3150,7.82,,,,,
Day 3151,7.7,,,,,
Day 3152,7.79,,,,,
Day 3153,7.81,,,,,
Day 3154,7.79,,,,,
Day 3155,7.59,,,,,
Day 3156,7.55,,,,,
Day 3157,7.54,,,,,
Day 3158,7.47,,,,,
Day 3159,7.61,,,,,
Day 3160,7.66,,,,,
Day 3161,7.71,,,,,
Day 3162,7.77,,,,,
Day 3163,7.8,,,,,
Day 3164,7.79,,,,,
Day 3165,7.89,,,,,
Day 3166,7.89,,,,,
Day 3167,8,,,,,
Day 3168,7.94,,,,,
Day 3169,7.81,,,,,
Day 3170,7.79,,,,,
Day 3171,7.88,,,,,
Day 3172,7.94,,,,,
Day 3173,7.91,,,,,
Day 3174,7.89,,,,,
Day 3175,8.02,,,,,
Day 3176,8.01,,,,,
Day 3177,7.98,,,,,
Day 3178,8,,,,,
Day 3179,8.16,,,,,
Day 3180,8.18,,,,,
Day 3181,8.15,,,,,
Day 3182,8.19,,,,,
Day 3183,8.18,,,,,
Day 3184,8.24,,,,,
Day 3185,8.35,,,,,
Day 3186,8.37,,,,,
Day 3187,8.47,,,,,
Day 3188,8.39,,,,,
Day 3189,8.34,,,,,
Day 3190,8.37,,,,,
Day 3191,8.32,,,,,
Day 3192,8.38,,,,,
Day 3193,8.39,,,,,
Day 3194,8.53,,,,,
Day 3195,8.49,,,,,
Day 3196,8.4,,,,,
Day 3197,8.25,,,,,
Day 3198,8.25,,,,,
Day 3199,8.21,,,,,
Day 3200,8.22,,,,,
Day 3201,8.23,,,,,
Day 3202,8.28,,,,,
Day 3203,8.3,,,,,
Day 3204,8.23,,,,,
Day 3205,8.36,,,,,
Day 3206,8.44,,,,,
Day 3207,8.53,,,,,
Day 3208,8.51,,,,,
Day 3209,8.72,,,,,
Day 3210,8.81,,,,,
Day 3211,8.8,,,,,
Day 3212,8.73,,,,,
Day 3213,8.82,,,,,
Day 3214,8.83,,,,,
Day 3215,8.82,,,,,
Day 3216,8.72,,,,,
Day 3217,8.75,,,,,
Day 3218,8.77,,,,,
Day 3219,8.74,,,,,
Day 3220,8.62,,,,,
Day 3221,8.63,,,,,
Day 3222,8.63,,,,,
Day 3223,8.62,,,,,
Day 3224,8.48,,,,,
Day 3225,8.5,,,,,
Day 3226,8.56,,,,,
Day 3227,8.57,,,,,
Day 3228,8.55,,,,,
Day 3229,8.47,,,,,
Day 3230,8.46,,,,,
Day 3231,8.49,,,,,
Day 3232,8.48,,,,,
Day 3233,8.51,,,,,
Day 3234,8.51,,,,,
Day 3235,8.54,,,,,
Day 3236,8.58,,,,,
Day 3237,8.65,,,,,
Day 3238,8.73,,,,,
Day 3239,8.72,,,,,
Day 3240,8.69,,,,,
Day 3241,8.71,,,,,
Day 3242,8.73,,,,,
Day 3243,8.65,,,,,
Day 3244,8.54,,,,,
Day 3245,8.59,,,,,
Day 3246,8.61,,,,,
Day 3247,8.62,,,,,
Day 3248,8.62,,,,,
Day 3249,8.63,,,,,
Day 3250,8.62,,,,,
Day 3251,8.61,,,,,
Day 3252,8.68,,,,,
Day 3253,8.64,,,,,
Day 3254,8.58,,,,,
Day 3255,8.54,,,,,
Day 3256,8.55,,,,,
Day 3257,8.59,,,,,
Day 3258,8.6,,,,,
Day 3259,8.59,,,,,
Day 3260,8.66,,,,,
Day 3261,8.65,,,,,
Day 3262,8.68,,,,,
Day 3263,8.75,,,,,
Day 3264,8.86,,,,,
Day 3265,8.9,,,,,
Day 3266,8.89,,,,,
Day 3267,8.85,,,,,
Day 3268,8.85,,,,,
Day 3269,8.92,,,,,
Day 3270,9.05,,,,,
Day 3271,9.13,,,,,
Day 3272,9.13,,,,,
Day 3273,9.17,,,,,
Day 3274,9.3,,,,,
Day 3275,9.34,,,,,
Day 3276,9.45,,,,,
Day 3277,9.43,,,,,
Day 3278,9.31,,,,,
Day 3279,9.35,,,,,
Day 3280,9.35,,,,,
Day 3281,9.47,,,,,
Day 3282,9.46,,,,,
Day 3283,9.46,,,,,
Day 3284,9.43,,,,,
Day 3285,9.48,,,,,
Day 3286,9.39,,,,,
Day 3287,9.31,,,,,
Day 3288,9.3,,,,,
Day 3289,9.36,,,,,
Day 3290,9.48,,,,,
Day 3291,9.44,,,,,
Day 3292,9.46,,,,,
Day 3293,9.58,,,,,
Day 3294,9.69,,,,,
Day 3295,9.61,,,,,
Day 3296,9.63,,,,,
Day 3297,9.57,,,,,
Day 3298,9.48,,,,,
Day 3299,9.36,,,,,
Day 3300,9.4,,,,,
Day 3301,9.39,,,,,
Day 3302,9.48,,,,,
Day 3303,9.37,,,,,
Day 3304,9.35,,,,,
Day 3305,9.31,,,,,
Day 3306,9.34,,,,,
Day 3307,9.29,,,,,
Day 3308,9.28,,,,,
Day 3309,9.31,,,,,
Day 3310,9.34,,,,,
Day 3311,9.34,,,,,
Day 3312,9.3,,,,,
Day 3313,9.36,,,,,
Day 3314,9.36,,,,,
Day 3315,9.37,,,,,
Day 3316,9.37,,,,,
Day 3317,9.42,,,,,
Day 3318,9.44,,,,,
Day 3319,9.52,,,,,
Day 3320,9.69,,,,,
Day 3321,9.68,,,,,
Day 3322,9.68,,,,,
Day 3323,9.67,,,,,
Day 3324,9.7,,,,,
Day 3325,9.74,,,,,
Day 3326,9.65,,,,,
Day 3327,9.65,,,,,
Day 3328,9.76,,,,,
Day 3329,9.77,,,,,
Day 3330,9.92,,,,,
Day 3331,9.9,,,,,
Day 3332,9.89,,,,,
Day 3333,9.91,,,,,
Day 3334,9.92,,,,,
Day 3335,9.96,,,,,
Day 3336,9.93,,,,,
Day 3337,9.95,,,,,
Day 3338,10.01,,,,,
Day 3339,10.09,,,,,
Day 3340,10.12,,,,,
Day 3341,10.02,,,,,
Day 3342,10.03,,,,,
Day 3343,10.18,,,,,
Day 3344,10.17,,,,,
Day 3345,10.3,,,,,
Day 3346,10.35,,,,,
Day 3347,10.34,,,,,
Day 3348,10.35,,,,,
Day 3349,10.44,,,,,
Day 3350,10.52,,,,,
Day 3351,10.52,,,,,
Day 3352,10.44,,,,,
Day 3353,10.43,,,,,
Day 3354,10.51,,,,,
Day 3355,10.5,,,,,
Day 3356,10.58,,,,,
Day 3357,10.65,,,,,
Day 3358,10.67,,,,,
Day 3359,10.81,,,,,
Day 3360,10.79,,,,,
Day 3361,10.81,,,,,
Day 3362,10.66,,,,,
Day 3363,10.64,,,,,
Day 3364,10.84,,,,,
Day 3365,10.9,,,,,
Day 3366,10.97,,,,,
Day 3367,10.97,,,,,
Day 3368,10.92,,,,,
Day 3369,10.84,,,,,
Day 3370,10.98,,,,,
Day 3371,11,,,,,
Day 3372,11.05,,,,,
Day 3373,11.01,,,,,
Day 3374,10.95,,,,,
Day 3375,10.9,,,,,
Day 3376,11.01,,,,,
Day 3377,11.05,,,,,
Day 3378,11.04,,,,,
Day 3379,11.01,,,,,
Day 3380,10.93,,,,,
Day 3381,10.91,,,,,
Day 3382,10.88,,,,,
Day 3383,10.92,,,,,
Day 3384,10.95,,,,,
Day 3385,10.98,,,,,
Day 3386,11.21,,,,,
Day 3387,11.3,,,,,
Day 3388,11.49,,,,,
Day 3389,11.59,,,,,
Day 3390,11.58,,,,,
Day 3391,11.59,,,,,
Day 3392,11.56,,,,,
Day 3393,11.59,,,,,
Day 3394,11.76,,,,,
Day 3395,11.7,,,,,
Day 3396,11.6,,,,,
Day 3397,11.14,,,,,
Day 3398,11.15,,,,,
Day 3399,11.14,,,,,
Day 3400,11.28,,,,,
Day 3401,11.36,,,,,
Day 3402,11.33,,,,,
Day 3403,11.38,,,,,
Day 3404,11.34,,,,,
Day 3405,11.45,,,,,
Day 3406,11.48,,,,,
Day 3407,11.48,,,,,
Day 3408,11.48,,,,,
Day 3409,11.48,,,,,
Day 3410,11.59,,,,,
Day 3411,11.59,,,,,
Day 3412,11.82,,,,,
Day 3413,11.86,,,,,
Day 3414,11.93,,,,,
Day 3415,11.97,,,,,
Day 3416,11.81,,,,,
Day 3417,11.97,,,,,
Day 3418,11.93,,,,,
Day 3419,11.88,,,,,
Day 3420,11.92,,,,,
Day 3421,11.7,,,,,
Day 3422,11.72,,,,,
Day 3423,11.81,,,,,
Day 3424,11.93,,,,,
Day 3425,11.9,,,,,
Day 3426,11.9,,,,,
Day 3427,11.87,,,,,
Day 3428,11.9,,,,,
Day 3429,11.99,,,,,
Day 3430,12.02,,,,,
Day 3431,12.05,,,,,
Day 3432,12.18,,,,,
Day 3433,12.19,,,,,
Day 3434,12.24,,,,,
Day 3435,12.18,,,,,
Day 3436,12.15,,,,,
Day 3437,12.08,,,,,
Day 3438,12.12,,,,,
Day 3439,12.14,,,,,
Day 3440,12.08,,,,,
Day 3441,11.88,,,,,
Day 3442,11.93,,,,,
Day 3443,11.95,,,,,
Day 3444,11.97,,,,,
Day 3445,11.96,,,,,
Day 3446,11.9,,,,,
Day 3447,11.92,,,,,
Day 3448,11.89,,,,,
Day 3449,11.95,,,,,
Day 3450,12.21,,,,,
Day 3451,12.32,,,,,
Day 3452,12.28,,,,,
Day 3453,12.35,,,,,
Day 3454,12.36,,,,,
Day 3455,12.35,,,,,
Day 3456,12.37,,,,,
Day 3457,12.35,,,,,
Day 3458,12.36,,,,,
Day 3459,12.41,,,,,
Day 3460,12.49,,,,,
Day 3461,12.57,,,,,
Day 3462,12.64,,,,,
Day 3463,12.57,,,,,
Day 3464,12.54,,,,,
Day 3465,12.55,,,,,
Day 3466,12.47,,,,,
Day 3467,12.5,,,,,
Day 3468,12.5,,,,,
Day 3469,12.51,,,,,
Day 3470,12.31,,,,,
Day 3471,11.92,,,,,
Day 3472,11.88,,,,,
Day 3473,12.08,,,,,
Day 3474,11.85,,,,,
Day 3475,11.47,,,,,
Day 3476,11.72,,,,,
Day 3477,11.79,,,,,
Day 3478,11.75,,,,,
Day 3479,11.63,,,,,
Day 3480,11.6,,,,,
Day 3481,11.71,,,,,
Day 3482,11.8,,,,,
Day 3483,11.73,,,,,
Day 3484,11.84,,,,,
Day 3485,11.81,,,,,
Day 3486,11.88,,,,,
Day 3487,11.92,,,,,
Day 3488,11.91,,,,,
Day 3489,11.81,,,,,
Day 3490,11.6,,,,,
Day 3491,11.69,,,,,
Day 3492,11.71,,,,,
Day 3493,11.75,,,,,
Day 3494,11.67,,,,,
Day 3495,11.67,,,,,
Day 3496,11.8,,,,,
Day 3497,11.84,,,,,
Day 3498,11.84,,,,,
Day 3499,11.82,,,,,
Day 3500,11.85,,,,,
Day 3501,11.78,,,,,
Day 3502,11.91,,,,,
Day 3503,11.93,,,,,
Day 3504,11.91,,,,,
Day 3505,11.89,,,,,
Day 3506,11.91,,,,,
Day 3507,11.98,,,,,
Day 3508,12.1,,,,,
Day 3509,12.23,,,,,
Day 3510,12.24,,,,,
Day 3511,12.21,,,,,
Day 3512,12.1,,,,,
Day 3513,12.1,,,,,
Day 3514,12,,,,,
Day 3515,11.98,,,,,
Day 3516,12.01,,,,,
Day 3517,12.08,,,,,
Day 3518,12.09,,,,,
Day 3519,12.02,,,,,
Day 3520,11.97,,,,,
Day 3521,11.83,,,,,
Day 3522,11.67,,,,,
Day 3523,11.72,,,,,
Day 3524,11.7,,,,,
Day 3525,11.7,,,,,
Day 3526,11.75,,,,,
Day 3527,11.83,,,,,
Day 3528,11.85,,,,,
Day 3529,11.91,,,,,
Day 3530,11.95,,,,,
Day 3531,11.84,,,,,
Day 3532,11.89,,,,,
Day 3533,11.88,,,,,
Day 3534,11.92,,,,,
Day 3535,11.99,,,,,
Day 3536,11.96,,,,,
Day 3537,11.91,,,,,
Day 3538,11.92,,,,,
Day 3539,11.78,,,,,
Day 3540,11.68,,,,,
Day 3541,11.59,,,,,
Day 3542,11.26,,,,,
Day 3543,11.3,,,,,
Day 3544,11.41,,,,,
Day 3545,11.29,,,,,
Day 3546,11.25,,,,,
Day 3547,11.2,,,,,
Day 3548,11.13,,,,,
Day 3549,11.16,,,,,
Day 3550,11.3,,,,,
Day 3551,11.34,,,,,
